,Entity,Continent,Year,GDP per capita ($),Child mortality rate (under 5 years - %),Population,HDI,Life expectancy (years),Tertiary education (%),Internet users (%),Tax revenue of total GDP (%),y
607,Finland,Europe,2002,33986.5546875,4.1e-10,5213368.0,0.867,78.272,84.9593505859375,62.43,43.430357,0.3200850112840298
608,Finland,Europe,2003,34607.21875,4e-10,5227106.0,0.87,78.51,87.0768814086914,69.22,42.483311,0.29447017003710174
609,Finland,Europe,2004,35888.61328125,3.9e-10,5242175.0,0.891,78.745,89.6636123657227,72.39,41.889543,0.3412626285850356
610,Finland,Europe,2005,36787.2578125,3.8000000000000003e-10,5258933.0,0.895,78.977,91.82864379882808,74.48,42.176371,0.3601814435981322
611,Finland,Europe,2006,38160.703125,3.599999999999e-10,5277490.0,0.899,79.208,93.2876815795898,79.66,42.217043,0.32433887444708015
612,Finland,Europe,2007,39998.52734375,3.5e-10,5297741.0,0.901,79.44,93.9779434204102,80.78,41.521446,0.340838108421504
613,Finland,Europe,2008,40129.65234375,3.3e-10,5319452.0,0.904,79.672,95.074462890625,83.67,41.205055,0.376971828436882
614,Finland,Europe,2009,36662.61328125,3.2000000000000003e-10,5342266.0,0.899,79.906,91.82949829101558,82.49,40.89366,0.3623222455662535
615,Finland,Europe,2010,37615.11328125,3e-10,5365784.0,0.903,80.137,94.119140625,86.89,40.697236,0.344008998074686
616,Finland,Europe,2011,38432.0,2.9e-10,5390036.0,0.907,80.365,95.60183715820308,88.70999491,41.925676,0.37045229712473593
617,Finland,Europe,2012,37704.0,2.7e-10,5414769.0,0.908,80.586,93.280632019043,89.87999797,42.547392,0.4113892515910344
618,Finland,Europe,2013,37246.0,2.6e-10,5438984.0,0.912,80.799,91.065788269043,91.5144,43.538354,0.389746593956709
619,Finland,Europe,2014,36858.0,2.6e-10,5461410.0,0.914,81.002,88.6715469360352,86.53039275,43.646839,0.41540328866968723
620,Finland,Europe,2015,36836.0,2.5e-10,5481128.0,0.915,81.196,87.28970336914058,86.42213333,43.667242,0.44696040293108036
621,Finland,Europe,2016,37239.0,2.399999999999e-10,5497714.0,0.918,81.382,87.28970336914058,87.70364996,43.869013,0.4256094665555944
622,Finland,Europe,2017,38366.55859375,2.399999999999e-10,5511372.0,0.92,81.561,87.28970336914058,87.46892907,42.989205,0.4429717867342412
623,Finland,Europe,2018,38896.69921875,2.399999999999e-10,5522585.0,0.92,81.736,87.28970336914058,88.88996,42.488168,0.43829106526799794
624,Finland,Europe,2019,38896.69921875,2.399999999999e-10,5532159.0,0.92,81.908,87.28970336914058,89.60738511,42.346032,0.4572511126689428
625,France,Europe,1985,24755.0,1.04e-09,55254838.0,0.741,75.442,29.027959823608303,0.052777862,42.041913,0.335970741185624
626,France,Europe,1986,25238.0,1.01e-09,55545271.0,0.7486,75.713,29.5732307434082,0.052777862,41.7106,0.36285015138443194
627,France,Europe,1987,25756.0,9.8e-10,55837622.0,0.7562,75.984,29.9768009185791,0.052777862,42.25383,0.3783164604427818
628,France,Europe,1988,26763.0,9.599999999999e-10,56126337.0,0.7638,76.249,30.9382190704346,0.052777862,41.429853,0.3912450533053145
629,France,Europe,1989,27576.0,9.300000000000001e-10,56404303.0,0.7714,76.508,34.4258804321289,0.052777862,41.157279,0.38393029572211945
630,France,Europe,1990,28129.0,9e-10,56666861.0,0.779,76.757,36.9632606506348,0.052777862,41.172362,0.39084419104578333
631,France,Europe,1991,28294.263671875,8.6e-10,56913580.0,0.788,76.997,39.483898162841705,0.140113895,41.551563,0.38874999052857706
632,France,Europe,1992,28619.8046875,8.1e-10,57147213.0,0.798,77.229,42.8139305114746,0.279049463,43.177137,0.4040933366944493
633,France,Europe,1993,28336.16015625,7.5e-10,57370375.0,0.804,77.457,45.718879699707,0.590619383,44.561736,0.42944858521838036
634,France,Europe,1994,28907.9765625,7e-10,57587122.0,0.818,77.681,49.506290435790994,0.899867425,44.579445,0.4413529196782776
635,France,Europe,1995,29418.86328125,6.499999999999999e-10,57801887.0,0.825,77.902,50.3151512145996,1.637947245,44.154391,0.4426989642694164
636,France,Europe,1996,29736.64453125,6.1e-10,58012055.0,0.83,78.12,52.2744293212891,2.584033979,45.350603,0.4392939277367879
637,France,Europe,1997,30341.806640625,5.8e-10,58220657.0,0.834,78.338,53.1989593505859,4.255003872,45.576479,0.44192939915386176
638,France,Europe,1998,31323.078125,5.599999999999999e-10,58444245.0,0.839,78.557,53.7165298461914,6.319778722,45.306036,0.42308562700087365
639,France,Europe,1999,32284.611328125,5.500000000000001e-10,58704381.0,0.845,78.779,54.138988494873,9.125317889,46.017202,0.4314984199841375
640,France,Europe,2000,33409.6796875,5.4e-10,59015092.0,0.849,79.008,54.4287605285645,14.30792394,45.180253,0.43972011479738615
641,France,Europe,2001,33920.09765625,5.2e-10,59384126.0,0.851,79.246,54.3713607788086,26.32590355,44.831036,0.44443571262930986
642,France,Europe,2002,34152.7734375,5.1e-10,59803434.0,0.853,79.496,53.379508972168,30.18,44.154941,0.4479623556750731
643,France,Europe,2003,34292.03125,4.9e-10,60251591.0,0.857,79.755,54.81666183471671,36.14,44.033489,0.4431663069460847
644,France,Europe,2004,35093.82421875,4.7e-10,60697977.0,0.86,80.021,55.2183609008789,39.15,44.173179,0.44384783317543947
645,France,Europe,2005,35495.46484375,4.599999999999e-10,61120128.0,0.869,80.291,55.4388084411621,42.87,44.662706,0.4406238518149464
646,France,Europe,2006,36166.16015625,4.5e-10,61508924.0,0.874,80.558,55.4760894775391,46.87,44.99229,0.44605535796508083
647,France,Europe,2007,36845.68359375,4.4000000000000003e-10,61869229.0,0.876,80.819,54.822540283203104,66.09,44.271255,0.4479192909360952
648,France,Europe,2008,36761.79296875,4.3e-10,62209207.0,0.878,81.067,54.519908905029205,70.68,44.082906,0.4538680202070118
649,France,Europe,2009,35534.92578125,4.3e-10,62542883.0,0.878,81.299,54.9387092590332,71.58,43.424154,0.4474264047899049
650,France,Europe,2010,36086.7265625,4.3e-10,62879535.0,0.882,81.508,57.127079010009794,77.28,44.050389,0.4558150230007868
651,France,Europe,2011,36691.0,4.199999999999e-10,63222229.0,0.884,81.692,58.02497863769529,77.81999899,45.255809,0.4713631934350741
652,France,Europe,2012,36571.0,4.199999999999e-10,63564224.0,0.886,81.852,59.9876289367676,81.44,46.321955,0.47221045223243724
653,France,Europe,2013,36632.0,4.1e-10,63893521.0,0.889,81.992,62.1468696594238,81.9198,47.348608,0.47707532993531837
654,France,Europe,2014,36527.0,4.1e-10,64193550.0,0.894,82.114,64.39047241210939,83.75,47.424655,0.5033293892090169
655,France,Europe,2015,36827.0,4.1e-10,64453194.0,0.898,82.224,64.39047241210939,78.00603771,47.220835,0.4962546225848749
656,France,Europe,2016,37124.0,4.199999999999e-10,64667590.0,0.899,82.328,64.39047241210939,79.26981132,47.295368,0.4767818085069481
657,France,Europe,2017,37895.0,4.3e-10,64842513.0,0.901,82.432,64.39047241210939,80.50245972,47.941356,0.46744315997746577
658,France,Europe,2018,38515.91796875,4.4000000000000003e-10,64990512.0,0.901,82.541,64.39047241210939,82.04318678,47.740274,0.488507788893043
659,France,Europe,2019,38515.91796875,4.5e-10,65129731.0,0.901,82.659,64.39047241210939,83.33974409,47.191743,0.48473500102769673
660,Germany,Europe,1986,24657.0,1.06e-09,77806136.0,0.801,74.604,33.5722312927246,0.125892223,35.602403,0.09863404644677792
661,Germany,Europe,1987,25027.0,1e-09,78015742.0,0.801,74.845,33.5722312927246,0.125892223,35.859049,0.10616208470196249
662,Germany,Europe,1988,25759.0,9.5e-10,78307525.0,0.801,75.072,33.5722312927246,0.125892223,35.579976,0.11555120582580146
663,Germany,Europe,1989,26393.0,9e-10,78660301.0,0.801,75.284,33.5722312927246,0.125892223,36.034231,0.11884867841708352
664,Germany,Europe,1990,25391.0,8.5e-10,79053984.0,0.801,75.488,33.5722312927246,0.125892223,34.518846,0.11386869845544839
665,Germany,Europe,1991,26769.9609375,8e-10,79490831.0,0.809,75.692,33.5722312927246,0.250274153,34.873814,0.11226389595480932
666,Germany,Europe,1992,27385.0546875,7.600000000000001e-10,79963166.0,0.814,75.904,35.2460594177246,0.43528529,35.757766,0.12463797478122196
667,Germany,Europe,1993,27250.701171875,7.2e-10,80428557.0,0.824,76.128,39.1595497131348,0.463635096,35.780427,0.1219994318362286
668,Germany,Europe,1994,28140.056640625,6.8e-10,80832928.0,0.829,76.368,42.207408905029205,0.922541043,36.185491,0.1228624088291093
669,Germany,Europe,1995,28868.9453125,6.499999999999999e-10,81138653.0,0.834,76.623,45.033321380615206,1.837737754,36.311814,0.12575736918084884
670,Germany,Europe,1996,29349.982421875,6.2e-10,81323666.0,0.839,76.891,46.6894187927246,3.054805234,35.665523,0.1254486712033746
671,Germany,Europe,1997,30186.9453125,5.9e-10,81399250.0,0.844,77.166,47.6580085754395,6.711087477,35.349802,0.13404988864880615
672,Germany,Europe,1998,31129.583984375,5.7e-10,81402671.0,0.85,77.441,48.49540925025945,9.877852428,35.538758,0.13087494921208942
673,Germany,Europe,1999,32087.603515625,5.500000000000001e-10,81389935.0,0.855,77.714,49.33280992507939,20.84598264,36.25334,0.1408925722244426
674,Germany,Europe,2000,33367.28515625,5.4e-10,81400883.0,0.868,77.982,50.170210599899335,30.2163466,36.368469,0.1465686907541471
675,Germany,Europe,2001,34260.2890625,5.2e-10,81453894.0,0.877,78.245,51.00761127471928,31.65093942,35.126584,0.1444179860113169
676,Germany,Europe,2002,34590.9296875,5.1e-10,81535124.0,0.883,78.502,51.84501194953922,48.82,36.640095,0.14604013939699131
677,Germany,Europe,2003,34716.44140625,5e-10,81614371.0,0.889,78.752,52.682412624359166,55.9,36.769792,0.1459686817193856
678,Germany,Europe,2004,35528.71484375,4.9e-10,81646474.0,0.897,78.993,53.51981329917911,64.73,36.541494,0.15473857983292513
679,Germany,Europe,2005,36205.57421875,4.7e-10,81602739.0,0.903,79.222,54.35721397399905,68.71,36.60844,0.15924839445506347
680,Germany,Europe,2006,38014.13671875,4.599999999999e-10,81472235.0,0.911,79.435,55.194614648819,72.16,37.0642,0.16635633198554065
681,Germany,Europe,2007,39752.20703125,4.5e-10,81277836.0,0.915,79.631,56.03201532363894,75.16,37.412106,0.16693018801465556
682,Germany,Europe,2008,40715.43359375,4.4000000000000003e-10,81065751.0,0.917,79.81,56.86941599845888,78.0,37.878877,0.17210349003623995
683,Germany,Europe,2009,38962.9375,4.3e-10,80899961.0,0.917,79.974,57.70681667327882,79.0,38.136278,0.1738470384917281
684,Germany,Europe,2010,41109.58203125,4.199999999999e-10,80827001.0,0.921,80.124,58.54421734809877,82.0,37.004769,0.17659662062585582
685,Germany,Europe,2011,43189.0,4.1e-10,80855629.0,0.926,80.261,59.38161802291872,81.26999954,37.511806,0.17292984354419214
686,Germany,Europe,2012,43320.0,4e-10,80972629.0,0.928,80.391,60.21901869773866,82.34999847,38.209951,0.17788233544379847
687,Germany,Europe,2013,43413.0,4e-10,81174373.0,0.928,80.517,61.0564193725586,84.17,38.336041,0.17560272306015556
688,Germany,Europe,2014,43922.0,3.9e-10,81450370.0,0.93,80.642,65.4738006591797,86.19,38.172954,0.1896822211682294
689,Germany,Europe,2015,44293.0,3.9e-10,81787411.0,0.933,80.77,68.2655868530273,87.58979935,38.604511,0.19898473295410182
690,Germany,Europe,2016,44689.0,3.9e-10,82193770.0,0.934,80.902,68.2655868530273,84.16520664,39.079541,0.19051325718271087
691,Germany,Europe,2017,45619.78515625,3.9e-10,82658409.0,0.936,81.039,68.2655868530273,84.3941537,39.145362,0.19930462207344948
692,Germany,Europe,2018,46177.6171875,3.9e-10,83124413.0,0.936,81.18,68.2655868530273,87.03711209,39.89751,0.20907457395992307
693,Germany,Europe,2019,46177.6171875,3.8000000000000003e-10,83517046.0,0.936,81.326,68.2655868530273,88.13451691,39.042751,0.22605167860960257
694,Greece,Europe,1985,14850.0,1.4699999999999999e-09,9968233.0,0.741,75.088,22.764009475708,0.0,24.766417,0.035351142699173825
695,Greece,Europe,1986,15047.0,1.3699999999999998e-09,10015122.0,0.7434,75.339,24.1964302062988,0.0,25.999077,0.04069793311896108
696,Greece,Europe,1987,14944.0,1.2800000000000001e-09,10057292.0,0.7458,75.609,25.9504699707031,0.0,26.45837,0.03197675858746239
697,Greece,Europe,1988,15596.0,1.19e-09,10101349.0,0.7482,75.905,24.5319805145264,0.0,23.873351,0.025766524656738083
698,Greece,Europe,1989,16117.0,1.11e-09,10155721.0,0.7506,76.224,24.1645202636719,0.0,23.139002,0.01908205508653018
699,Greece,Europe,1990,15964.0,1.04e-09,10225990.0,0.753,76.552,24.9385604858398,0.0,25.404943,0.01714122543587067
700,Greece,Europe,1991,16409.689453125,9.8e-10,10315109.0,0.763,76.87,36.334648132324205,0.048788803,25.506654,0.029608503071824225
701,Greece,Europe,1992,16545.962890625,9.4e-10,10420226.0,0.764,77.158,34.771091461181605,0.048291602,26.345536,0.02074274640933156
702,Greece,Europe,1993,16331.314453125,9.1e-10,10533811.0,0.762,77.405,38.1210899353027,0.191062242,26.795656,0.021565961817664386
703,Greece,Europe,1994,16724.2890625,8.800000000000001e-10,10644939.0,0.766,77.609,39.6889610290527,0.378174312,27.062002,0.024002988125598246
704,Greece,Europe,1995,17148.197265625,8.5e-10,10745502.0,0.768,77.777,37.0315284729004,0.749616477,29.923385,0.03131375418745788
705,Greece,Europe,1996,17719.556640625,8.1e-10,10832139.0,0.772,77.923,40.5639991760254,1.395360779,30.039738,0.03758470103378848
706,Greece,Europe,1997,18588.294921875,7.699999999999999e-10,10906248.0,0.777,78.067,44.254310607910206,1.849634688,31.122521,0.03265726324037079
707,Greece,Europe,1998,19378.708984375,7.3e-10,10970121.0,0.787,78.223,45.2754096984863,3.221821786,32.384104,0.029730888551688074
708,Greece,Europe,1999,20076.55859375,6.9e-10,11027899.0,0.789,78.396,46.96197891235349,6.877292144,33.548922,0.037327268576628714
709,Greece,Europe,2000,20965.33203125,6.400000000000001e-10,11082103.0,0.796,78.587,51.51860046386721,9.138837308,35.176181,0.030918162995348195
710,Greece,Europe,2001,21913.796875,6e-10,11134447.0,0.806,78.789,59.1915512084961,10.93502581,33.678351,0.02154975766586336
711,Greece,Europe,2002,22893.958984375,5.599999999999999e-10,11182308.0,0.818,78.992,66.8139114379883,14.67,34.905171,0.026105470814272808
712,Greece,Europe,2003,24380.06640625,5.2e-10,11218879.0,0.825,79.189,72.2961730957031,17.8,33.233557,0.04040767098936644
713,Greece,Europe,2004,25780.384765625,4.9e-10,11234993.0,0.835,79.378,78.483642578125,21.42,32.323695,0.040329948647680185
714,Greece,Europe,2005,26091.5234375,4.599999999999e-10,11224800.0,0.845,79.563,87.0911026000977,24.0,33.765267,0.043245561634685854
715,Greece,Europe,2006,27731.111328125,4.3e-10,11185231.0,0.851,79.746,90.77529907226558,32.25,32.95282,0.050069876988124457
716,Greece,Europe,2007,28822.916015625,4.1e-10,11120371.0,0.849,79.934,87.3513565063477,35.88,33.780317,0.02915890509691663
717,Greece,Europe,2008,28907.92578125,4e-10,11040312.0,0.857,80.13,92.4778620402018,38.2,34.01362,0.0373831430094905
718,Greece,Europe,2009,27839.8984375,3.9e-10,10959268.0,0.858,80.333,97.6043675740559,42.4,33.218698,0.0548893536678014
719,Greece,Europe,2010,26517.46484375,3.9e-10,10887640.0,0.856,80.542,102.73087310791,44.4,34.519284,0.0736691142434197
720,Greece,Europe,2011,24349.0,3.9e-10,10829074.0,0.852,80.754,107.828552246094,51.64999517,36.783107,0.05785858642721936
721,Greece,Europe,2012,22693.0,4e-10,10781119.0,0.854,80.963,110.263122558594,55.06999344,39.363232,0.07626137074154951
722,Greece,Europe,2013,22118.0,4.199999999999e-10,10740501.0,0.856,81.166,110.16268157959,59.8663,38.783293,0.11420237374165859
723,Greece,Europe,2014,22344.0,4.3e-10,10701460.0,0.864,81.361,113.871788024902,63.21,39.377724,0.10238817344662159
724,Greece,Europe,2015,22442.0,4.4000000000000003e-10,10659737.0,0.866,81.548,113.871788024902,66.83495949,39.818863,0.12286009874700093
725,Greece,Europe,2016,22574.0,4.4000000000000003e-10,10615183.0,0.868,81.727,113.871788024902,69.08791547,42.067988,0.12485440807100719
726,Greece,Europe,2017,22959.12109375,4.3e-10,10569449.0,0.87,81.901,113.871788024902,69.89297065,42.237175,0.10973088080567685
727,Greece,Europe,2018,23450.765625,4e-10,10522244.0,0.87,82.072,113.871788024902,72.23837339,42.683626,0.12763739500990684
728,Greece,Europe,2019,23450.765625,3.8000000000000003e-10,10473452.0,0.87,82.239,113.871788024902,75.67120669,39.5599,0.12013116725294598
729,Hungary,Europe,1986,10678.0,2.0699999999999997e-09,10519296.0,0.7096,69.257,16.1075801849365,0.0,44.621649,0.06352740284852125
730,Hungary,Europe,1987,10861.0,1.96e-09,10474544.0,0.7081999999999999,69.294,15.6791896820068,0.0,44.621649,0.08956379343946104
731,Hungary,Europe,1988,11207.0,1.85e-09,10434539.0,0.7068,69.314,15.2864999771118,0.0,44.621649,0.11194239955620687
732,Hungary,Europe,1989,11003.0,1.77e-09,10401614.0,0.7053999999999999,69.321,14.8315296173096,0.0,44.621649,0.11860017198459301
733,Hungary,Europe,1990,10296.0,1.72e-09,10377135.0,0.704,69.328,14.685640335083,0.0,44.621649,0.12002443536838302
734,Hungary,Europe,1991,9255.9091796875,1.6699999999999001e-09,10363050.0,0.701,69.358,14.520859718322802,0.00338263,44.621649,0.12871914559196176
735,Hungary,Europe,1992,9153.9208984375,1.5800000000000001e-09,10358622.0,0.71,69.433,14.920639991760302,0.048353421,44.353651,0.13635002008120264
736,Hungary,Europe,1993,9294.4638671875,1.45e-09,10359052.0,0.719,69.567,16.086200714111303,0.193414395,45.197445,0.13872569914741942
737,Hungary,Europe,1994,9772.2236328125,1.33e-09,10357586.0,0.733,69.763,19.3517093658447,0.483580975,42.735229,0.14008574609889987
738,Hungary,Europe,1995,10134.833984375,1.24e-09,10349308.0,0.741,70.02,22.1843395233154,0.677486054,40.770353,0.13841444969276817
739,Hungary,Europe,1996,10359.181640625,1.19e-09,10332451.0,0.746,70.328,24.6134796142578,0.969239536,39.420831,0.13767409285983567
740,Hungary,Europe,1997,10942.326171875,1.15e-09,10308479.0,0.747,70.669,26.252489089965803,1.942449872,37.742833,0.13914115995716356
741,Hungary,Europe,1998,11663.0283203125,1.11e-09,10279610.0,0.754,71.023,30.1009693145752,3.894643278,37.498547,0.13635931579593527
742,Hungary,Europe,1999,12316.7236328125,1.07e-09,10249407.0,0.761,71.378,32.4978904724121,5.857840749,38.279106,0.1384526039030611
743,Hungary,Europe,2000,13129.2734375,1.01e-09,10220509.0,0.769,71.721,35.9318809509277,6.999676351,38.583795,0.14344166404236086
744,Hungary,Europe,2001,13933.5615234375,9.5e-10,10193451.0,0.777,72.044,39.6877593994141,14.5285543,37.656899,0.13873663063856448
745,Hungary,Europe,2002,14899.306640625,8.899999999999999e-10,10167286.0,0.784,72.347,44.561439514160206,16.67,37.497596,0.13747545910557443
746,Hungary,Europe,2003,15829.8994140625,8.4e-10,10141341.0,0.792,72.63,52.28739929199221,21.63,37.349192,0.10900869320716751
747,Hungary,Europe,2004,16999.005859375,7.900000000000001e-10,10114481.0,0.795,72.896,60.1552810668945,27.74,37.165805,0.12086083028443524
748,Hungary,Europe,2005,18140.6171875,7.5e-10,10085942.0,0.804,73.149,65.10653686523439,38.97,36.659504,0.13754580388227233
749,Hungary,Europe,2006,19253.0625,7.2e-10,10055657.0,0.811,73.397,67.61630249023439,47.06,36.545743,0.1320536512121075
750,Hungary,Europe,2007,19763.791015625,6.9e-10,10024158.0,0.813,73.651,67.34326171875,53.3,39.445161,0.14739769342745093
751,Hungary,Europe,2008,20380.630859375,6.499999999999999e-10,9991867.0,0.818,73.916,64.4691009521484,61.0,39.514351,0.15422427700492677
752,Hungary,Europe,2009,19461.0703125,6.2e-10,9959439.0,0.818,74.195,61.701000213623,62.0,38.99734,0.17781760874108446
753,Hungary,Europe,2010,20036.333984375,6e-10,9927380.0,0.823,74.488,60.368221282959006,65.0,37.070336,0.17778750568377605
754,Hungary,Europe,2011,20886.0,5.9e-10,9895689.0,0.827,74.795,59.506130218505895,68.01998789,36.561353,0.17841785815434813
755,Hungary,Europe,2012,20631.0,5.7e-10,9864363.0,0.83,75.107,59.7973098754883,70.57999815,39.141781,0.1906673286413803
756,Hungary,Europe,2013,21126.0,5.599999999999999e-10,9833923.0,0.835,75.418,57.016719818115206,72.6439,38.661625,0.19663479830623484
757,Hungary,Europe,2014,22040.0,5.4e-10,9804991.0,0.833,75.72,53.1928100585938,75.65319745,38.574524,0.2027548612766901
758,Hungary,Europe,2015,22788.0,5.1e-10,9777925.0,0.834,76.006,50.8622016906738,72.83473703,38.817448,0.19395536869034993
759,Hungary,Europe,2016,23279.0,4.7e-10,9752970.0,0.835,76.266,50.8622016906738,79.25941213,39.163043,0.19116568523737576
760,Hungary,Europe,2017,24349.958984375,4.4000000000000003e-10,9729822.0,0.838,76.498,50.8622016906738,76.75054712,37.944781,0.18349459242941576
761,Hungary,Europe,2018,25622.8125,4e-10,9707502.0,0.838,76.701,50.8622016906738,76.07436064,36.912306,0.1804097363747245
762,Hungary,Europe,2019,25622.8125,3.7e-10,9684680.0,0.838,76.875,50.8622016906738,80.37169361,35.223992,0.19085059315392153
763,Iceland,Europe,1985,25990.0,7.600000000000001e-10,241587.0,0.776,77.206,20.899349212646506,0.0,27.49802,0.6002429343193688
764,Iceland,Europe,1986,27439.0,7.4e-10,244335.0,0.7812,77.36,21.3234596252441,0.0,27.76691,0.6071465361569022
765,Iceland,Europe,1987,29576.0,7.099999999998999e-10,247057.0,0.7864,77.532,21.5848598480225,0.0,28.056451,0.6019864510742804
766,Iceland,Europe,1988,28934.0,6.9e-10,249755.0,0.7916000000000001,77.713,21.77419090271,0.0,30.607685,0.6068069881452905
767,Iceland,Europe,1989,28652.0,6.700000000000001e-10,252424.0,0.7968000000000001,77.898,23.404260635376,0.0,30.756325,0.5939752294461101
768,Iceland,Europe,1990,28760.0,6.499999999999999e-10,255044.0,0.802,78.078,25.5964794158936,0.0,30.291178,0.588906593986635
769,Iceland,Europe,1991,28258.017578125,6.3e-10,257616.0,0.815,78.245,24.9224891662598,0.505129002,30.636655,0.6011454977115345
770,Iceland,Europe,1992,26859.28125,6e-10,260154.0,0.818,78.392,29.6088008880615,1.53916008,31.527136,0.5955176396650437
771,Iceland,Europe,1993,26833.80078125,5.8e-10,262650.0,0.818,78.522,27.342849731445305,2.667825265,30.535998,0.5961553781726661
772,Iceland,Europe,1994,27457.806640625,5.500000000000001e-10,265140.0,0.823,78.64,34.0061683654785,6.794811784,30.100157,0.596112884304583
773,Iceland,Europe,1995,27235.833984375,5.2e-10,267627.0,0.826,78.762,35.494571685791,11.2158757,30.691114,0.6015999432403824
774,Iceland,Europe,1996,28277.787109375,5e-10,270144.0,0.831,78.907,35.8776397705078,14.80647932,31.656591,0.5837577336827302
775,Iceland,Europe,1997,29939.142578125,4.7e-10,272709.0,0.84,79.091,37.7596282958984,27.47886875,31.588479,0.6084514959388321
776,Iceland,Europe,1998,31444.615234375,4.5e-10,275294.0,0.849,79.319,38.5017585754395,36.2642065,33.625691,0.6325873169361131
777,Iceland,Europe,1999,32186.931640625,4.199999999999e-10,277868.0,0.853,79.587,40.024600982666,41.29456671,35.919484,0.6612844721846248
778,Iceland,Europe,2000,33108.2890625,4e-10,280439.0,0.86,79.882,45.4810600280762,44.47053382,35.875077,0.6658120886731647
779,Iceland,Europe,2001,33794.453125,3.8000000000000003e-10,282910.0,0.866,80.183,47.6399917602539,49.39299537,34.062058,0.6846100904988719
780,Iceland,Europe,2002,33470.49609375,3.599999999999e-10,285329.0,0.875,80.466,54.050018310546896,79.12,33.767483,0.6856986599055667
781,Iceland,Europe,2003,33920.70703125,3.5e-10,287955.0,0.881,80.716,62.1744995117188,83.14,35.265057,0.6848984185527638
782,Iceland,Europe,2004,36209.2421875,3.3e-10,291102.0,0.885,80.927,68.412239074707,83.88,36.326273,0.6769291018357104
783,Iceland,Europe,2005,37884.05859375,3.2000000000000003e-10,294976.0,0.889,81.099,70.3767318725585,87.0,39.317398,0.6745734859041576
784,Iceland,Europe,2006,38707.21484375,3e-10,299727.0,0.891,81.244,72.66465759277341,89.51,39.553077,0.6983907559395685
785,Iceland,Europe,2007,41111.15625,2.9e-10,305181.0,0.897,81.377,71.7212905883789,90.6,38.340276,0.7332776645708846
786,Iceland,Europe,2008,40810.23046875,2.7999999999990003e-10,310855.0,0.89,81.512,74.1032791137695,91.0,34.195623,0.8033432813326169
787,Iceland,Europe,2009,37701.8515625,2.7e-10,316057.0,0.89,81.654,74.323486328125,93.0,31.2029,0.8174627581097407
788,Iceland,Europe,2010,36272.6875,2.6e-10,320342.0,0.891,81.801,78.353157043457,93.39,32.1407,0.8233426286133355
789,Iceland,Europe,2011,36740.0,2.5e-10,323471.0,0.901,81.951,80.9423599243164,94.8196868,33.197313,0.8254554541171689
790,Iceland,Europe,2012,36990.0,2.5e-10,325642.0,0.909,82.095,82.2275772094727,96.20979955,33.950962,0.8283501768677353
791,Iceland,Europe,2013,38258.0,2.399999999999e-10,327194.0,0.92,82.231,81.260368347168,96.5468,34.319302,0.8236691086190485
792,Iceland,Europe,2014,38563.0,2.299999999999e-10,328592.0,0.925,82.359,81.260368347168,98.16,37.110713,0.8201100318980103
793,Iceland,Europe,2015,39727.0,2.2000000000000002e-10,330237.0,0.927,82.481,81.260368347168,98.2,35.138681,0.8102012938624285
794,Iceland,Europe,2016,42085.0,2.2000000000000002e-10,332209.0,0.933,82.601,81.260368347168,98.2400163,36.169014,0.7907596634607448
795,Iceland,Europe,2017,42978.234375,2.099999999999e-10,334395.0,0.935,82.725,81.260368347168,98.25520119,37.199347,0.7794500829835829
796,Iceland,Europe,2018,43438.54296875,2e-10,336712.0,0.935,82.855,81.260368347168,99.01095399,36.534321,0.7709051255847189
797,India,Asia,1985,1720.0,1.456e-08,784360012.0,0.397,55.801,5.84951019287109,0.0,14.638165,0.09934978188255429
798,India,Asia,1986,1755.0,1.417e-08,801975250.0,0.403,56.169,6.00534009933472,0.0,15.166585,0.09488870188431162
799,India,Asia,1987,1793.0,1.37799999999999e-08,819682095.0,0.409,56.553,6.346849918365481,0.0,15.319749,0.08406241746109647
800,India,Asia,1988,1938.0,1.338e-08,837468938.0,0.415,56.963,5.54462003707886,0.0,15.143296,0.08636030772887152
801,India,Asia,1989,2024.0,1.2999999999999999e-08,855334675.0,0.421,57.4,5.75943994522095,0.0,15.276295,0.08781175560519136
802,India,Asia,1990,2087.0,1.262e-08,873277799.0,0.427,57.865,5.95615005493164,0.0,14.855718,0.08844097110786572
803,India,Asia,1991,2062.310302734375,1.227e-08,891273202.0,0.432,58.353,6.03883981704712,0.0,15.080245,0.09152593185508555
804,India,Asia,1992,2115.25732421875,1.194e-08,909307018.0,0.438,58.851,5.916712403297423,0.000111308,14.616969,0.0838575451776926
805,India,Asia,1993,2176.427734375,1.16099999999999e-08,927403866.0,0.445,59.349,5.794584989547725,0.000218176,13.560478,0.08249440207777772
806,India,Asia,1994,2254.89892578125,1.128e-08,945601828.0,0.452,59.84,5.672457575798028,0.001069562,14.103411,0.0868395508299095
807,India,Asia,1995,2355.963134765625,1.095e-08,963922586.0,0.46,60.32,5.55033016204833,0.026228879,14.195765,0.07969209234483748
808,India,Asia,1996,2475.568115234375,1.061e-08,982365248.0,0.467,60.783,6.28704977035522,0.046333977,14.039543,0.07161035820066909
809,India,Asia,1997,2514.021728515625,1.026e-08,1000900028.0,0.473,61.233,6.56695985794067,0.070767849,13.734789,0.0705619119415676
810,India,Asia,1998,2611.781494140625,9.900000000000001e-09,1019483586.0,0.48,61.669,7.56045309702555,0.139027329,12.76693,0.07879313043041862
