Entity,Code,Year,Fossil Fuels per capita (kWh)
Sri Lanka,LKA,1984,955.723
Sri Lanka,LKA,1985,857.917
Sri Lanka,LKA,1986,838.435
Sri Lanka,LKA,1987,940.826
Sri Lanka,LKA,1988,898.541
Sri Lanka,LKA,1989,842.771
Sri Lanka,LKA,1990,888.629
Sri Lanka,LKA,1991,927.494
Sri Lanka,LKA,1992,1078.706
Sri Lanka,LKA,1993,1037.478
Sri Lanka,LKA,1994,1138.403
Sri Lanka,LKA,1995,1223.299
Sri Lanka,LKA,1996,1482.515
Sri Lanka,LKA,1997,1598.574
Sri Lanka,LKA,1998,1698.672
Sri Lanka,LKA,1999,1843.848
Sri Lanka,LKA,2000,2170.797
Sri Lanka,LKA,2001,2118.348
Sri Lanka,LKA,2002,2221.041
Sri Lanka,LKA,2003,2218.442
Sri Lanka,LKA,2004,2162.203
Sri Lanka,LKA,2005,2459.157
Sri Lanka,LKA,2006,2536.167
Sri Lanka,LKA,2007,2670.863
Sri Lanka,LKA,2008,2420.824
Sri Lanka,LKA,2009,2531.954
Sri Lanka,LKA,2010,2500.184
Sri Lanka,LKA,2011,2780.045
Sri Lanka,LKA,2012,2946.172
Sri Lanka,LKA,2013,2524.702
Sri Lanka,LKA,2014,3022.602
Sri Lanka,LKA,2015,3086.979
Sri Lanka,LKA,2016,3529.546
Sri Lanka,LKA,2017,3743.131
Sri Lanka,LKA,2018,3693.216
Sri Lanka,LKA,2019,3999.83
Sri Lanka,LKA,2020,3533.419
Sweden,SWE,1965,33002.986
Sweden,SWE,1966,36418.776
Sweden,SWE,1967,35975.23
Sweden,SWE,1968,39555.833
Sweden,SWE,1969,41791.409
Sweden,SWE,1970,45099.519
Sweden,SWE,1971,42090.566
Sweden,SWE,1972,42626.195
Sweden,SWE,1973,43615.658
Sweden,SWE,1974,39546.16
Sweden,SWE,1975,39532.354
Sweden,SWE,1976,43060.58
Sweden,SWE,1977,41152.032
Sweden,SWE,1978,49134.619
Sweden,SWE,1979,52975.136
Sweden,SWE,1980,46835.011
Sweden,SWE,1981,41984.703
Sweden,SWE,1982,39387.806
Sweden,SWE,1983,35101.572
Sweden,SWE,1984,34225.187
Sweden,SWE,1985,37065.143
Sweden,SWE,1986,39583.138
Sweden,SWE,1987,34665.816
Sweden,SWE,1988,32577.816
Sweden,SWE,1989,31184.408
Sweden,SWE,1990,31305.662
Sweden,SWE,1991,27394.354
Sweden,SWE,1992,28233.596
Sweden,SWE,1993,27773.799
Sweden,SWE,1994,29025.04
Sweden,SWE,1995,27704.448
Sweden,SWE,1996,29692.936
Sweden,SWE,1997,27543.971
Sweden,SWE,1998,30520.094
Sweden,SWE,1999,29340.305
Sweden,SWE,2000,25899.165
Sweden,SWE,2001,26620.496
Sweden,SWE,2002,27177.593
Sweden,SWE,2003,28590.252
Sweden,SWE,2004,27565.173
Sweden,SWE,2005,27065.703
Sweden,SWE,2006,27492.228
Sweden,SWE,2007,26523.978
Sweden,SWE,2008,25011.546
Sweden,SWE,2009,23305.342
Sweden,SWE,2010,24438.054
Sweden,SWE,2011,22134.509
Sweden,SWE,2012,21105.743
Sweden,SWE,2013,20726.703
Sweden,SWE,2014,19858.649
Sweden,SWE,2015,19485.718
Sweden,SWE,2016,19886.346
Sweden,SWE,2017,19595.948
Sweden,SWE,2018,18740.808
Sweden,SWE,2019,19668.77
Sweden,SWE,2020,18097.575
Switzerland,CHE,1965,19132.286
Switzerland,CHE,1966,19447.831
Switzerland,CHE,1967,20284.268
Switzerland,CHE,1968,21978.028
Switzerland,CHE,1969,23379.246
Switzerland,CHE,1970,25653.635
Switzerland,CHE,1971,26605.836
Switzerland,CHE,1972,26955.372
Switzerland,CHE,1973,28784.908
Switzerland,CHE,1974,25786.441
Switzerland,CHE,1975,24963.9
Switzerland,CHE,1976,25911.365
Switzerland,CHE,1977,26290.156
Switzerland,CHE,1978,27059.77
Switzerland,CHE,1979,26213.262
Switzerland,CHE,1980,26586.044
Switzerland,CHE,1981,25124.919
Switzerland,CHE,1982,23758.939
Switzerland,CHE,1983,25678.769
Switzerland,CHE,1984,25191.542
Switzerland,CHE,1985,25525.999
Switzerland,CHE,1986,27417.061
Switzerland,CHE,1987,25939.196
Switzerland,CHE,1988,25757.603
Switzerland,CHE,1989,24871.21
Switzerland,CHE,1990,26381.311
Switzerland,CHE,1991,26736.327
Switzerland,CHE,1992,26751.665
Switzerland,CHE,1993,25082.894
Switzerland,CHE,1994,25512.794
Switzerland,CHE,1995,24014.532
Switzerland,CHE,1996,24787.446
Switzerland,CHE,1997,25594.717
Switzerland,CHE,1998,25850.173
Switzerland,CHE,1999,25640.478
Switzerland,CHE,2000,24943.321
Switzerland,CHE,2001,26441.274
Switzerland,CHE,2002,25050.702
Switzerland,CHE,2003,24562.918
Switzerland,CHE,2004,24401.126
Switzerland,CHE,2005,24685.093
Switzerland,CHE,2006,24842.63
Switzerland,CHE,2007,22525.79
Switzerland,CHE,2008,23693.373
Switzerland,CHE,2009,23529.553
Switzerland,CHE,2010,22346.876
Switzerland,CHE,2011,21028.359
Switzerland,CHE,2012,21429.179
Switzerland,CHE,2013,22183.578
Switzerland,CHE,2014,19543.579
Switzerland,CHE,2015,19761.38
Switzerland,CHE,2016,18902.97
Switzerland,CHE,2017,19101.078
Switzerland,CHE,2018,18191.952
Switzerland,CHE,2019,18447.881
Switzerland,CHE,2020,15711.424
Taiwan,TWN,1965,4860.879
Taiwan,TWN,1966,5067.362
Taiwan,TWN,1967,5419.33
Taiwan,TWN,1968,5868.717
Taiwan,TWN,1969,6177.382
Taiwan,TWN,1970,6647.239
Taiwan,TWN,1971,8257.786
Taiwan,TWN,1972,8579.343
Taiwan,TWN,1973,9995.682
Taiwan,TWN,1974,9135.425
Taiwan,TWN,1975,9873.338
Taiwan,TWN,1976,12188.959
Taiwan,TWN,1977,13250.135
Taiwan,TWN,1978,14938.476
Taiwan,TWN,1979,15154.55
Taiwan,TWN,1980,15791.433
Taiwan,TWN,1981,13755.306
Taiwan,TWN,1982,15034.564
Taiwan,TWN,1983,16139.504
Taiwan,TWN,1984,15885.198
Taiwan,TWN,1985,15708.005
Taiwan,TWN,1986,17443.006
Taiwan,TWN,1987,18220.57
Taiwan,TWN,1988,20822.52
Taiwan,TWN,1989,22506.351
Taiwan,TWN,1990,23128.047
Taiwan,TWN,1991,24787.457
Taiwan,TWN,1992,26067.375
Taiwan,TWN,1993,28026.117
Taiwan,TWN,1994,29350.88
Taiwan,TWN,1995,31375.455
Taiwan,TWN,1996,32420.549
Taiwan,TWN,1997,34602.949
Taiwan,TWN,1998,36904.508
Taiwan,TWN,1999,38698.05
Taiwan,TWN,2000,41458.688
Taiwan,TWN,2001,43004.197
Taiwan,TWN,2002,44703.668
Taiwan,TWN,2003,45939.31
Taiwan,TWN,2004,48832.048
Taiwan,TWN,2005,48937.805
Taiwan,TWN,2006,49922.6
Taiwan,TWN,2007,51798.494
Taiwan,TWN,2008,49694.095
Taiwan,TWN,2009,48092.346
Taiwan,TWN,2010,51581.596
Taiwan,TWN,2011,50858.265
Taiwan,TWN,2012,50401.058
Taiwan,TWN,2013,51259.976
Taiwan,TWN,2014,52454.514
Taiwan,TWN,2015,52884.638
Taiwan,TWN,2016,53092.897
Taiwan,TWN,2017,54267.602
Taiwan,TWN,2018,54378.949
Taiwan,TWN,2019,52490.105
Taiwan,TWN,2020,51544.007
Thailand,THA,1965,886.781
Thailand,THA,1966,1020.077
Thailand,THA,1967,1114.109
Thailand,THA,1968,1417.51
Thailand,THA,1969,1489.974
Thailand,THA,1970,1680.636
Thailand,THA,1971,1803.352
Thailand,THA,1972,2184.339
Thailand,THA,1973,2249.245
Thailand,THA,1974,2242.222
Thailand,THA,1975,2364.169
Thailand,THA,1976,2432.837
Thailand,THA,1977,2663.345
Thailand,THA,1978,2925.601
Thailand,THA,1979,2954.88
Thailand,THA,1980,3016.704
Thailand,THA,1981,2896.623
Thailand,THA,1982,2864.698
Thailand,THA,1983,3141.782
Thailand,THA,1984,3392.123
Thailand,THA,1985,3522.037
Thailand,THA,1986,3603.894
Thailand,THA,1987,4178.731
Thailand,THA,1988,4641.726
Thailand,THA,1989,5190.261
Thailand,THA,1990,6135.355
Thailand,THA,1991,6739.496
Thailand,THA,1992,7404.064
Thailand,THA,1993,8408.35
Thailand,THA,1994,9323.392
Thailand,THA,1995,10033.475
Thailand,THA,1996,11228.023
Thailand,THA,1997,11716.399
Thailand,THA,1998,10786.932
Thailand,THA,1999,11483.115
Thailand,THA,2000,11392.567
Thailand,THA,2001,11870.876
Thailand,THA,2002,12954.422
Thailand,THA,2003,13919.599
Thailand,THA,2004,15010.167
Thailand,THA,2005,15471.313
Thailand,THA,2006,15494.795
Thailand,THA,2007,16103.533
Thailand,THA,2008,16206.667
Thailand,THA,2009,16663.707
Thailand,THA,2010,17673.768
Thailand,THA,2011,18163.836
Thailand,THA,2012,19266.248
Thailand,THA,2013,19495.23
Thailand,THA,2014,19864.651
Thailand,THA,2015,20267.006
Thailand,THA,2016,20564.644
Thailand,THA,2017,20704.338
Thailand,THA,2018,20865.531
Thailand,THA,2019,20638.183
Thailand,THA,2020,19113.164
Trinidad and Tobago,TTO,1965,36880.697
Trinidad and Tobago,TTO,1966,38921.575
Trinidad and Tobago,TTO,1967,41219.741
Trinidad and Tobago,TTO,1968,42237.491
Trinidad and Tobago,TTO,1969,43259.722
Trinidad and Tobago,TTO,1970,47263.222
Trinidad and Tobago,TTO,1971,47134.006
Trinidad and Tobago,TTO,1972,64177.407
Trinidad and Tobago,TTO,1973,62773.794
Trinidad and Tobago,TTO,1974,59594.794
Trinidad and Tobago,TTO,1975,47323.902
Trinidad and Tobago,TTO,1976,52495.054
Trinidad and Tobago,TTO,1977,53864.865
Trinidad and Tobago,TTO,1978,53478.727
Trinidad and Tobago,TTO,1979,46574.056
Trinidad and Tobago,TTO,1980,44127.773
Trinidad and Tobago,TTO,1981,45890.142
Trinidad and Tobago,TTO,1982,53040.353
Trinidad and Tobago,TTO,1983,50933.803
Trinidad and Tobago,TTO,1984,49472.926
Trinidad and Tobago,TTO,1985,50455.613
Trinidad and Tobago,TTO,1986,51858.494
Trinidad and Tobago,TTO,1987,48483.302
Trinidad and Tobago,TTO,1988,52873.709
Trinidad and Tobago,TTO,1989,51645.345
Trinidad and Tobago,TTO,1990,56915.776
Trinidad and Tobago,TTO,1991,56389.769
Trinidad and Tobago,TTO,1992,59312.387
Trinidad and Tobago,TTO,1993,62180.686
Trinidad and Tobago,TTO,1994,65577.768
Trinidad and Tobago,TTO,1995,70855.28
Trinidad and Tobago,TTO,1996,80113.956
Trinidad and Tobago,TTO,1997,79945.041
Trinidad and Tobago,TTO,1998,81028.552
Trinidad and Tobago,TTO,1999,89903.68
Trinidad and Tobago,TTO,2000,93730.38
Trinidad and Tobago,TTO,2001,100758.406
Trinidad and Tobago,TTO,2002,108873.402
Trinidad and Tobago,TTO,2003,121496.648
Trinidad and Tobago,TTO,2004,132910.439
Trinidad and Tobago,TTO,2005,141815.113
Trinidad and Tobago,TTO,2006,164867.069
Trinidad and Tobago,TTO,2007,169259.522
Trinidad and Tobago,TTO,2008,166005.52
Trinidad and Tobago,TTO,2009,163824.227
Trinidad and Tobago,TTO,2010,176079.788
Trinidad and Tobago,TTO,2011,171880.034
Trinidad and Tobago,TTO,2012,168119.629
Trinidad and Tobago,TTO,2013,170114.229
Trinidad and Tobago,TTO,2014,168167.047
Trinidad and Tobago,TTO,2015,162215.573
Trinidad and Tobago,TTO,2016,143165.433
Trinidad and Tobago,TTO,2017,151201.706
Trinidad and Tobago,TTO,2018,142520.617
Trinidad and Tobago,TTO,2019,141527.26
Trinidad and Tobago,TTO,2020,123791.55
Turkey,TUR,1965,2733.701
Turkey,TUR,1966,3077.579
Turkey,TUR,1967,3108.212
Turkey,TUR,1968,3502.1
Turkey,TUR,1969,3737.212
Turkey,TUR,1970,3933.477
Turkey,TUR,1971,4315.387
Turkey,TUR,1972,4684.488
Turkey,TUR,1973,5264.574
Turkey,TUR,1974,5188.723
Turkey,TUR,1975,5487.325
Turkey,TUR,1976,5919.869
Turkey,TUR,1977,6374.378
Turkey,TUR,1978,6576.684
Turkey,TUR,1979,5963.037
Turkey,TUR,1980,6014.814
Turkey,TUR,1981,5857.794
Turkey,TUR,1982,6231.138
Turkey,TUR,1983,6504.14
Turkey,TUR,1984,6608.035
Turkey,TUR,1985,7132.733
Turkey,TUR,1986,7689.676
Turkey,TUR,1987,8304.682
Turkey,TUR,1988,8483.292
Turkey,TUR,1989,8763.284
Turkey,TUR,1990,9148.886
Turkey,TUR,1991,9232.092
Turkey,TUR,1992,9406.298
Turkey,TUR,1993,9794.272
Turkey,TUR,1994,9452.382
Turkey,TUR,1995,10336.212
Turkey,TUR,1996,11016.306
Turkey,TUR,1997,11460.093
Turkey,TUR,1998,11504.548
Turkey,TUR,1999,11340.264
Turkey,TUR,2000,12215.791
Turkey,TUR,2001,11123.958
Turkey,TUR,2002,11673.404
Turkey,TUR,2003,12213.038
Turkey,TUR,2004,12554.909
Turkey,TUR,2005,13002.834
Turkey,TUR,2006,14237.327
Turkey,TUR,2007,15393.535
Turkey,TUR,2008,15356.839
Turkey,TUR,2009,15249.601
Turkey,TUR,2010,15278.437
Turkey,TUR,2011,16140.783
Turkey,TUR,2012,16738.588
Turkey,TUR,2013,16145.475
Turkey,TUR,2014,17062.274
Turkey,TUR,2015,17534.035
Turkey,TUR,2016,18057.657
Turkey,TUR,2017,19117.514
Turkey,TUR,2018,18259.656
Turkey,TUR,2019,17720.721
Turkey,TUR,2020,16960.965
Turkmenistan,TKM,1985,44110.437
Turkmenistan,TKM,1986,53572.181
Turkmenistan,TKM,1987,51998.348
Turkmenistan,TKM,1988,51053.178
Turkmenistan,TKM,1989,51112.255
Turkmenistan,TKM,1990,41227.974
Turkmenistan,TKM,1991,41165.047
Turkmenistan,TKM,1992,38196.141
Turkmenistan,TKM,1993,30487.373
Turkmenistan,TKM,1994,31698.333
Turkmenistan,TKM,1995,25516.244
Turkmenistan,TKM,1996,36478.366
Turkmenistan,TKM,1997,27497.422
Turkmenistan,TKM,1998,33786.936
Turkmenistan,TKM,1999,31871.481
Turkmenistan,TKM,2000,26529.618
Turkmenistan,TKM,2001,33134.32
Turkmenistan,TKM,2002,27669.356
Turkmenistan,TKM,2003,37826.288
Turkmenistan,TKM,2004,37079.106
Turkmenistan,TKM,2005,37140.831
Turkmenistan,TKM,2006,37099.744
Turkmenistan,TKM,2007,35556.186
Turkmenistan,TKM,2008,28779.106
Turkmenistan,TKM,2009,46244.965
Turkmenistan,TKM,2010,49055.815
Turkmenistan,TKM,2011,53533.925
Turkmenistan,TKM,2012,57319.639
Turkmenistan,TKM,2013,49983.815
Turkmenistan,TKM,2014,50860.82
Turkmenistan,TKM,2015,59799.497
Turkmenistan,TKM,2016,58193.816
Turkmenistan,TKM,2017,56633.464
Turkmenistan,TKM,2018,62043.93
Turkmenistan,TKM,2019,66683.17
Turkmenistan,TKM,2020,64635.15
Ukraine,UKR,1985,51016.553
Ukraine,UKR,1986,51691.18
Ukraine,UKR,1987,52343.602
Ukraine,UKR,1988,50951.442
Ukraine,UKR,1989,48876.919
Ukraine,UKR,1990,57273.092
Ukraine,UKR,1991,53375.257
Ukraine,UKR,1992,44693.872
Ukraine,UKR,1993,38431.173
Ukraine,UKR,1994,32546.152
Ukraine,UKR,1995,31828.983
Ukraine,UKR,1996,29116.926
Ukraine,UKR,1997,28061.965
Ukraine,UKR,1998,27029.313
Ukraine,UKR,1999,27059.616
Ukraine,UKR,2000,27287.049
Ukraine,UKR,2001,27122.624
Ukraine,UKR,2002,27232.842
Ukraine,UKR,2003,28130.09
Ukraine,UKR,2004,27770.953
Ukraine,UKR,2005,28280.785
Ukraine,UKR,2006,28778.968
Ukraine,UKR,2007,28837.226
Ukraine,UKR,2008,27870.731
Ukraine,UKR,2009,23372.045
Ukraine,UKR,2010,25082.804
Ukraine,UKR,2011,26338.278
Ukraine,UKR,2012,25849.577
Ukraine,UKR,2013,24439.659
Ukraine,UKR,2014,21070.174
Ukraine,UKR,2015,16839.583
Ukraine,UKR,2016,18234.416
Ukraine,UKR,2017,16372.546
Ukraine,UKR,2018,17237.148
Ukraine,UKR,2019,16231.847
Ukraine,UKR,2020,15828.284
United Arab Emirates,ARE,1965,5702.404
United Arab Emirates,ARE,1966,5701.01
United Arab Emirates,ARE,1967,31847.935
United Arab Emirates,ARE,1968,38028.248
United Arab Emirates,ARE,1969,34312.299
United Arab Emirates,ARE,1970,40959.946
United Arab Emirates,ARE,1971,52756.736
United Arab Emirates,ARE,1972,47286.029
United Arab Emirates,ARE,1973,51423.826
United Arab Emirates,ARE,1974,47695.358
United Arab Emirates,ARE,1975,43515.311
United Arab Emirates,ARE,1976,47325.646
United Arab Emirates,ARE,1977,67494.04
United Arab Emirates,ARE,1978,68822.256
United Arab Emirates,ARE,1979,72509.034
United Arab Emirates,ARE,1980,106087.062
United Arab Emirates,ARE,1981,114835.164
United Arab Emirates,ARE,1982,116727.53
United Arab Emirates,ARE,1983,106243.343
United Arab Emirates,ARE,1984,125618.767
United Arab Emirates,ARE,1985,147591.026
United Arab Emirates,ARE,1986,168964.18
United Arab Emirates,ARE,1987,178071.521
United Arab Emirates,ARE,1988,185537.885
United Arab Emirates,ARE,1989,197119.981
United Arab Emirates,ARE,1990,188660.027
United Arab Emirates,ARE,1991,217244.829
United Arab Emirates,ARE,1992,198108.815
United Arab Emirates,ARE,1993,194866.262
United Arab Emirates,ARE,1994,202527.53
United Arab Emirates,ARE,1995,200766.673
United Arab Emirates,ARE,1996,196795.79
United Arab Emirates,ARE,1997,195202.678
United Arab Emirates,ARE,1998,189858.754
United Arab Emirates,ARE,1999,181503.204
United Arab Emirates,ARE,2000,170942.059
United Arab Emirates,ARE,2001,163956.384
United Arab Emirates,ARE,2002,170064.956
United Arab Emirates,ARE,2003,170010.182
United Arab Emirates,ARE,2004,165890.37
United Arab Emirates,ARE,2005,153536.08
United Arab Emirates,ARE,2006,139830.726
United Arab Emirates,ARE,2007,132635.489
United Arab Emirates,ARE,2008,132343.51
United Arab Emirates,ARE,2009,116882.836
United Arab Emirates,ARE,2010,113666.884
United Arab Emirates,ARE,2011,114083.837
United Arab Emirates,ARE,2012,117557.382
United Arab Emirates,ARE,2013,123277.292
United Arab Emirates,ARE,2014,121633.494
United Arab Emirates,ARE,2015,133782.137
United Arab Emirates,ARE,2016,137649.186
United Arab Emirates,ARE,2017,136056.974
United Arab Emirates,ARE,2018,132075.16
United Arab Emirates,ARE,2019,128376.876
United Arab Emirates,ARE,2020,115893.946
United Kingdom,GBR,1965,41659.428
United Kingdom,GBR,1966,41355.499
United Kingdom,GBR,1967,40967.095
United Kingdom,GBR,1968,42191.114
United Kingdom,GBR,1969,43463.083
United Kingdom,GBR,1970,44334.526
United Kingdom,GBR,1971,43332.254
United Kingdom,GBR,1972,43787.089
United Kingdom,GBR,1973,46000.091
United Kingdom,GBR,1974,43245.951
United Kingdom,GBR,1975,40796.487
United Kingdom,GBR,1976,41313.851
United Kingdom,GBR,1977,41949.244
United Kingdom,GBR,1978,42335.995
United Kingdom,GBR,1979,44348.611
United Kingdom,GBR,1980,40284.928
United Kingdom,GBR,1981,39031.663
United Kingdom,GBR,1982,38174.483
United Kingdom,GBR,1983,38014.365
United Kingdom,GBR,1984,37754.772
United Kingdom,GBR,1985,39098.311
United Kingdom,GBR,1986,40255.065
United Kingdom,GBR,1987,40308.664
United Kingdom,GBR,1988,40328.711
United Kingdom,GBR,1989,39860.463
United Kingdom,GBR,1990,40339.488
United Kingdom,GBR,1991,40938.818
United Kingdom,GBR,1992,40185.35
United Kingdom,GBR,1993,39998.355
United Kingdom,GBR,1994,39338.541
United Kingdom,GBR,1995,39355.407
United Kingdom,GBR,1996,41133.619
United Kingdom,GBR,1997,39957.304
United Kingdom,GBR,1998,40158.47
United Kingdom,GBR,1999,39949.411
United Kingdom,GBR,2000,40651.805
United Kingdom,GBR,2001,40822.044
United Kingdom,GBR,2002,39725.04
United Kingdom,GBR,2003,40201.711
United Kingdom,GBR,2004,40495.138
United Kingdom,GBR,2005,40505.235
United Kingdom,GBR,2006,39830.808
United Kingdom,GBR,2007,38581.967
United Kingdom,GBR,2008,37680.776
United Kingdom,GBR,2009,34392.301
United Kingdom,GBR,2010,35184.612
United Kingdom,GBR,2011,32148.643
United Kingdom,GBR,2012,32082.802
United Kingdom,GBR,2013,31195.813
United Kingdom,GBR,2014,28730.883
United Kingdom,GBR,2015,28016.262
United Kingdom,GBR,2016,27450.07
United Kingdom,GBR,2017,26623.002
United Kingdom,GBR,2018,26173.708
United Kingdom,GBR,2019,25022.676
United Kingdom,GBR,2020,21233.979
United States,USA,1965,69081.686
United States,USA,1966,72289.082
United States,USA,1967,73754.866
United States,USA,1968,77538.484
United States,USA,1969,80580.054
United States,USA,1970,82760.948
United States,USA,1971,83343.196
United States,USA,1972,86600.712
United States,USA,1973,89250.059
United States,USA,1974,85343.458
United States,USA,1975,81416.949
United States,USA,1976,85387.619
United States,USA,1977,86963.496
United States,USA,1978,87066.438
United States,USA,1979,87516.893
United States,USA,1980,83166.966
United States,USA,1981,79652.244
United States,USA,1982,74663.906
United States,USA,1983,73206.791
United States,USA,1984,76294.406
United States,USA,1985,75161.359
United States,USA,1986,74712.358
United States,USA,1987,76753.994
United States,USA,1988,79370.513
United States,USA,1989,80076.319
United States,USA,1990,78595.55
United States,USA,1991,77316.571
United States,USA,1992,78154.388
United States,USA,1993,78980.331
United States,USA,1994,79674.691
United States,USA,1995,79839.071
United States,USA,1996,81552.369
United States,USA,1997,81614.895
United States,USA,1998,81047.453
United States,USA,1999,81134.388
United States,USA,2000,82441.232
United States,USA,2001,79916.105
United States,USA,2002,79859.55
United States,USA,2003,79499.318
United States,USA,2004,80378.899
United States,USA,2005,79706.785
United States,USA,2006,77869.652
United States,USA,2007,78430.954
United States,USA,2008,75112.785
United States,USA,2009,69851.099
United States,USA,2010,71756.957
United States,USA,2011,69811.428
United States,USA,2012,67490.855
United States,USA,2013,68683.231
United States,USA,2014,68843.27
United States,USA,2015,67534.84
United States,USA,2016,66346.029
United States,USA,2017,65611.754
United States,USA,2018,67943.727
United States,USA,2019,66726.343
United States,USA,2020,60167.225
Uzbekistan,UZB,1985,25833.563
Uzbekistan,UZB,1986,24905.334
Uzbekistan,UZB,1987,24486.384
Uzbekistan,UZB,1988,25361.077
Uzbekistan,UZB,1989,25389.301
Uzbekistan,UZB,1990,24573.11
Uzbekistan,UZB,1991,23789.059
Uzbekistan,UZB,1992,21956.483
Uzbekistan,UZB,1993,23008.146
Uzbekistan,UZB,1994,22103.357
Uzbekistan,UZB,1995,21503.684
Uzbekistan,UZB,1996,21750.555
Uzbekistan,UZB,1997,21229.634
Uzbekistan,UZB,1998,20825.13
Uzbekistan,UZB,1999,23303.04
Uzbekistan,UZB,2000,23445.406
Uzbekistan,UZB,2001,23201.005
Uzbekistan,UZB,2002,23489.383
Uzbekistan,UZB,2003,21107.317
Uzbekistan,UZB,2004,20852.228
Uzbekistan,UZB,2005,20497.187
Uzbekistan,UZB,2006,18883.706
Uzbekistan,UZB,2007,19753.793
Uzbekistan,UZB,2008,18573.761
Uzbekistan,UZB,2009,18064.71
Uzbekistan,UZB,2010,17581.742
Uzbekistan,UZB,2011,18211.589
Uzbekistan,UZB,2012,17607.231
Uzbekistan,UZB,2013,17641.697
Uzbekistan,UZB,2014,17938.929
Uzbekistan,UZB,2015,16827.759
Uzbekistan,UZB,2016,15730.296
Uzbekistan,UZB,2017,15432.877
Uzbekistan,UZB,2018,15939.943
Uzbekistan,UZB,2019,15690.177
Uzbekistan,UZB,2020,15039.15
Venezuela,VEN,1965,19338.772
Venezuela,VEN,1966,18875.544
Venezuela,VEN,1967,19206.887
Venezuela,VEN,1968,19790.853
Venezuela,VEN,1969,19273.684
Venezuela,VEN,1970,18632.213
Venezuela,VEN,1971,18072.088
Venezuela,VEN,1972,18469.705
Venezuela,VEN,1973,20685.41
Venezuela,VEN,1974,20498.982
Venezuela,VEN,1975,20511.773
Venezuela,VEN,1976,21618.589
Venezuela,VEN,1977,23337.604
Venezuela,VEN,1978,23222.079
Venezuela,VEN,1979,24747.132
Venezuela,VEN,1980,27208.132
Venezuela,VEN,1981,27482.417
Venezuela,VEN,1982,27214.673
Venezuela,VEN,1983,26002.021
Venezuela,VEN,1984,25511.849
Venezuela,VEN,1985,25220.301
Venezuela,VEN,1986,26268.95
Venezuela,VEN,1987,24659.768
Venezuela,VEN,1988,24717.383
Venezuela,VEN,1989,24290.056
Venezuela,VEN,1990,25172.175
Venezuela,VEN,1991,23682.526
Venezuela,VEN,1992,25189.362
Venezuela,VEN,1993,24278.831
Venezuela,VEN,1994,25829.762
Venezuela,VEN,1995,26230.369
Venezuela,VEN,1996,24553.144
Venezuela,VEN,1997,25397.221
Venezuela,VEN,1998,26770.776
Venezuela,VEN,1999,25955.544
Venezuela,VEN,2000,26138.938
Venezuela,VEN,2001,27291.257
Venezuela,VEN,2002,27343.015
Venezuela,VEN,2003,24586.599
Venezuela,VEN,2004,25814.227
Venezuela,VEN,2005,25687.839
Venezuela,VEN,2006,26728.699
Venezuela,VEN,2007,28186.369
Venezuela,VEN,2008,26794.121
Venezuela,VEN,2009,26475.017
Venezuela,VEN,2010,25793.662
Venezuela,VEN,2011,25633.922
Venezuela,VEN,2012,26940.115
Venezuela,VEN,2013,26909.488
Venezuela,VEN,2014,25457.563
Venezuela,VEN,2015,25517.183
Venezuela,VEN,2016,22623.295
Venezuela,VEN,2017,22592.043
Venezuela,VEN,2018,18878.907
Venezuela,VEN,2019,14764.485
Venezuela,VEN,2020,11335.111
Vietnam,VNM,1965,751.463
Vietnam,VNM,1966,1291.868
Vietnam,VNM,1967,1738.564
Vietnam,VNM,1968,1751.408
Vietnam,VNM,1969,2016.054
Vietnam,VNM,1970,2047.454
Vietnam,VNM,1971,1776.126
Vietnam,VNM,1972,1692.409
Vietnam,VNM,1973,1747.403
Vietnam,VNM,1974,1264.192
Vietnam,VNM,1975,1372.634
Vietnam,VNM,1976,761.663
Vietnam,VNM,1977,797.286
Vietnam,VNM,1978,799.469
Vietnam,VNM,1979,835.476
Vietnam,VNM,1980,916.51
Vietnam,VNM,1981,897.258
Vietnam,VNM,1982,939.173
Vietnam,VNM,1983,980.003
Vietnam,VNM,1984,947.858
Vietnam,VNM,1985,925.992
Vietnam,VNM,1986,1001.089
Vietnam,VNM,1987,1112.148
Vietnam,VNM,1988,1069.3
Vietnam,VNM,1989,900.564
Vietnam,VNM,1990,896.177
Vietnam,VNM,1991,856.393
Vietnam,VNM,1992,902.908
Vietnam,VNM,1993,1021.732
Vietnam,VNM,1994,1106.808
Vietnam,VNM,1995,1268.545
Vietnam,VNM,1996,1438.389
Vietnam,VNM,1997,1719.906
Vietnam,VNM,1998,1891.047
Vietnam,VNM,1999,1845.97
Vietnam,VNM,2000,2117.782
Vietnam,VNM,2001,2309.889
Vietnam,VNM,2002,2568.315
Vietnam,VNM,2003,2772.403
Vietnam,VNM,2004,3541.788
Vietnam,VNM,2005,3791.679
Vietnam,VNM,2006,3290.525
Vietnam,VNM,2007,3536.192
Vietnam,VNM,2008,4414.267
Vietnam,VNM,2009,4346.923
Vietnam,VNM,2010,5065.551
Vietnam,VNM,2011,5461.787
Vietnam,VNM,2012,5385.679
Vietnam,VNM,2013,5555.485
Vietnam,VNM,2014,6068.723
Vietnam,VNM,2015,7010.116
Vietnam,VNM,2016,7380.513
Vietnam,VNM,2017,7354.775
Vietnam,VNM,2018,8626.147
Vietnam,VNM,2019,10153.492
Vietnam,VNM,2020,9681.315
World,OWID_WRL,1965,12103.777
